#,ResourceGroupID,Id,AvailableCapacity,FreeCapacity,Start,HasFiniteCapacity
4674,G_ST200G,G_ST200G_Seq_56,"27 days, 18:59:45.600","27 days, 18:59:45.600",2021-01-27 00:00:00,TRUE
4675,G_ST200G,G_ST200G_Seq_55,"27 days, 18:59:45.600","27 days, 18:59:45.600",2020-12-27 00:00:00,TRUE
4676,G_ST200G,G_ST200G_Seq_51,"27 days, 18:59:45.600","27 days, 18:59:45.600",2020-08-27 00:00:00,TRUE
4677,G_MPG,G_MPG_Seq_45,35 days,"27 days, 20:57:48.241",2020-05-30 00:00:00,FALSE
4678,G_TKT,G_TKT_Seq_49,"27 days, 23:58:33.600","27 days, 23:58:33.600",2020-06-27 00:00:00,TRUE
4679,G_RTRAIN12,G_RTRAIN12_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4680,G_BF,G_BF_Seq_57,28 days,28 days,2021-02-27 00:00:00,TRUE
4681,G_RTRAIN10,G_RTRAIN10_Seq_57,28 days,28 days,2021-02-27 00:00:00,TRUE
4682,G_RTRAIN16,G_RTRAIN16_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4683,G_RTRAIN1,G_RTRAIN1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4684,G_TRFCNG,G_TRFCNG_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4685,G_UPAT,G_UPAT_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4686,G_OTGRO2,G_OTGRO2_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4687,G_ATO1,G_ATO1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4688,G_TRUCK2,G_TRUCK2_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4689,G_UPAG,G_UPAG_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4690,G_MCUTG,G_MCUTG_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4691,G_RTRAIN13,G_RTRAIN13_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4692,G_RTRAIN9,G_RTRAIN9_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4693,G_CMO2,G_CMO2_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4694,G_AR3T,G_AR3T_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4695,G_AOAD,G_AOAD_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4696,G_UPAD,G_UPAD_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4697,G_CMO1,G_CMO1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4698,G_TRFCAR1,G_TRFCAR1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4699,G_TRUCK5,G_TRUCK5_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4700,G_ARG1T,G_ARG1T_Seq_46,28 days,28 days,2020-06-06 00:00:00,FALSE
4701,G_RTRAIN2,G_RTRAIN2_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4702,G_RTRAIN5,G_RTRAIN5_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4703,G_AR6T,G_AR6T_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4704,G_AR7T,G_AR7T_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4705,G_RTRAIN6,G_RTRAIN6_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4706,G_OTGRH,G_OTGRH_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4707,G_RTRAIN7,G_RTRAIN7_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4708,G_TFO1,G_TFO1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4709,G_RTRAIN4,G_RTRAIN4_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4710,G_TRUCK6,G_TRUCK6_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4711,G_TRUCK4,G_TRUCK4_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4712,G_RTRAIN11,G_RTRAIN11_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4713,G_RTRAIN3,G_RTRAIN3_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4714,G_TRUCK1,G_TRUCK1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4715,G_VSL1,G_VSL1_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4716,G_ARG1T,G_ARG1T_Seq_45,28 days,28 days,2020-05-30 00:00:00,FALSE
4717,G_NORD,G_NORD_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4718,G_TRFCN,G_TRFCN_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4719,G_RTRAIN15,G_RTRAIN15_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4720,G_OTGRG,G_OTGRG_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4721,G_RTRAIN14,G_RTRAIN14_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4722,G_OTGRT,G_OTGRT_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4723,G_OTGRD,G_OTGRD_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4724,G_UPAH,G_UPAH_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4725,G_STRS1H,G_STRS1H_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4726,G_TRUCK3,G_TRUCK3_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4727,G_ANOH,G_ANOH_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4728,G_DSD,G_DSD_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4729,G_ATO2,G_ATO2_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4730,G_AR10T,G_AR10T_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4731,G_RTRAIN8,G_RTRAIN8_Seq_57,28 days,28 days,2021-02-27 00:00:00,FALSE
4732,G_ST140D,G_ST140D_Seq_56,"28 days, 2:03:50.400","28 days, 2:03:50.400",2021-01-27 00:00:00,FALSE
4733,G_ST140D,G_ST140D_Seq_50,"28 days, 2:03:50.400","28 days, 2:03:50.400",2020-07-27 00:00:00,FALSE
4734,G_ST140D,G_ST140D_Seq_51,"28 days, 2:03:50.400","28 days, 2:03:50.400",2020-08-27 00:00:00,FALSE
4735,G_ST140D,G_ST140D_Seq_53,"28 days, 2:03:50.400","28 days, 2:03:50.400",2020-10-27 00:00:00,FALSE
4736,G_ST140D,G_ST140D_Seq_55,"28 days, 2:03:50.400","28 days, 2:03:50.400",2020-12-27 00:00:00,FALSE
4737,G_UNRO2,G_UNRO2_Seq_47,"28 days, 10:38:36.240","28 days, 10:38:36.240",2020-06-13 00:00:00,TRUE
4738,G_ST203H,G_ST203H_Seq_50,"28 days, 11:21:50.400","28 days, 11:21:50.400",2020-07-27 00:00:00,FALSE
4739,G_ST203H,G_ST203H_Seq_51,"28 days, 11:21:50.400","28 days, 11:21:50.400",2020-08-27 00:00:00,FALSE
4740,G_ST203H,G_ST203H_Seq_53,"28 days, 11:21:50.400","28 days, 11:21:50.400",2020-10-27 00:00:00,FALSE
4741,G_ST203H,G_ST203H_Seq_55,"28 days, 11:21:50.400","28 days, 11:21:50.400",2020-12-27 00:00:00,FALSE
4742,G_ST203H,G_ST203H_Seq_56,"28 days, 11:21:50.400","28 days, 11:21:50.400",2021-01-27 00:00:00,FALSE
4743,G_AR3T,G_AR3T_Seq_49,"28 days, 16:00:00","28 days, 16:00:00",2020-06-27 00:00:00,FALSE
4744,G_ARG2T,G_ARG2T_Seq_49,"28 days, 16:00:00","28 days, 16:00:00",2020-06-27 00:00:00,FALSE
4745,G_NTAD,G_NTAD_Seq_49,"28 days, 22:39:21.600","28 days, 22:39:21.600",2020-06-27 00:00:00,TRUE
4746,G_NTAD,G_NTAD_Seq_52,"28 days, 22:39:21.600","28 days, 22:39:21.600",2020-09-27 00:00:00,TRUE
4747,G_NTAD,G_NTAD_Seq_54,"28 days, 22:39:21.600","28 days, 22:39:21.600",2020-11-27 00:00:00,TRUE
4748,G_ANGC1H,G_ANGC1H_Seq_49,"29 days, 4:12:00","29 days, 4:12:00",2020-06-27 00:00:00,FALSE
4749,G_ANGC1H,G_ANGC1H_Seq_54,"29 days, 4:12:00","29 days, 4:12:00",2020-11-27 00:00:00,FALSE
4750,G_ANGC1H,G_ANGC1H_Seq_52,"29 days, 4:12:00","29 days, 4:12:00",2020-09-27 00:00:00,FALSE
4751,G_APPD,G_APPD_Seq_49,"29 days, 6:00:00","29 days, 6:00:00",2020-06-27 00:00:00,FALSE
4752,G_APPD,G_APPD_Seq_54,"29 days, 6:00:00","29 days, 6:00:00",2020-11-27 00:00:00,FALSE
4753,G_APPD,G_APPD_Seq_52,"29 days, 6:00:00","29 days, 6:00:00",2020-09-27 00:00:00,FALSE
4754,G_AR7T,G_AR7T_Seq_49,"29 days, 8:00:00","29 days, 8:00:00",2020-06-27 00:00:00,FALSE
4755,G_OTGRG,G_OTGRG_Seq_49,30 days,"29 days, 9:56:11.634",2020-06-27 00:00:00,FALSE
4756,G_ANGC3H,G_ANGC3H_Seq_54,"29 days, 14:08:09.600","29 days, 14:08:09.600",2020-11-27 00:00:00,FALSE
4757,G_ANGC3H,G_ANGC3H_Seq_49,"29 days, 14:08:09.600","29 days, 14:08:09.600",2020-06-27 00:00:00,FALSE
4758,G_ANGC3H,G_ANGC3H_Seq_52,"29 days, 14:08:09.600","29 days, 14:08:09.600",2020-09-27 00:00:00,FALSE
4759,G_TKT,G_TKT_Seq_54,"29 days, 15:30:14.400","29 days, 15:30:14.400",2020-11-27 00:00:00,TRUE
4760,G_TKT,G_TKT_Seq_52,"29 days, 15:30:14.400","29 days, 15:30:14.400",2020-09-27 00:00:00,TRUE
4761,G_AR10T,G_AR10T_Seq_49,"29 days, 16:00:00","29 days, 16:00:00",2020-06-27 00:00:00,FALSE
4762,G_AR3T,G_AR3T_Seq_50,"29 days, 16:00:00","29 days, 16:00:00",2020-07-27 00:00:00,FALSE
4763,G_STRS1H,G_STRS1H_Seq_49,30 days,"29 days, 16:21:56.342",2020-06-27 00:00:00,FALSE
4764,G_ATO1,G_ATO1_Seq_49,30 days,"29 days, 17:08:29.870",2020-06-27 00:00:00,FALSE
4765,G_RTRAIN11,G_RTRAIN11_Seq_49,30 days,"29 days, 18:21:08.448",2020-06-27 00:00:00,FALSE
4766,G_ANOH,G_ANOH_Seq_49,30 days,"29 days, 18:37:42.337",2020-06-27 00:00:00,FALSE
4767,G_ATO2,G_ATO2_Seq_49,30 days,"29 days, 20:21:16.532",2020-06-27 00:00:00,FALSE
4768,G_OTGRH,G_OTGRH_Seq_49,30 days,"29 days, 21:02:14.007",2020-06-27 00:00:00,FALSE
4769,G_OTGRO2,G_OTGRO2_Seq_49,30 days,"29 days, 21:45:09.998",2020-06-27 00:00:00,FALSE
4770,G_NTAD,G_NTAD_Seq_56,"29 days, 21:48:40.320","29 days, 21:48:40.320",2021-01-27 00:00:00,TRUE
4771,G_NTAD,G_NTAD_Seq_55,"29 days, 21:48:40.320","29 days, 21:48:40.320",2020-12-27 00:00:00,TRUE
4772,G_NTAD,G_NTAD_Seq_53,"29 days, 21:48:40.320","29 days, 21:48:40.320",2020-10-27 00:00:00,TRUE
4773,G_NTAD,G_NTAD_Seq_50,"29 days, 21:48:40.320","29 days, 21:48:40.320",2020-07-27 00:00:00,TRUE
4774,G_NTAD,G_NTAD_Seq_51,"29 days, 21:48:40.320","29 days, 21:48:40.320",2020-08-27 00:00:00,TRUE
4775,G_BF,G_BF_Seq_49,30 days,"29 days, 22:35:38.508",2020-06-27 00:00:00,TRUE
4776,G_TRFCN,G_TRFCN_Seq_49,30 days,"29 days, 22:46:54.092",2020-06-27 00:00:00,FALSE
4777,G_UPAG,G_UPAG_Seq_49,30 days,"29 days, 22:50:51.156",2020-06-27 00:00:00,FALSE
4778,G_UPAH,G_UPAH_Seq_49,30 days,"29 days, 23:43:27.446",2020-06-27 00:00:00,FALSE
4779,G_VSL1,G_VSL1_Seq_49,30 days,"29 days, 23:52:55.559",2020-06-27 00:00:00,FALSE
4780,G_TRFCN,G_TRFCN_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4781,G_RTRAIN5,G_RTRAIN5_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4782,G_TRUCK3,G_TRUCK3_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4783,G_RTRAIN6,G_RTRAIN6_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4784,G_NORD,G_NORD_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4785,G_AR6T,G_AR6T_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4786,G_TRUCK1,G_TRUCK1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4787,G_RTRAIN10,G_RTRAIN10_Seq_52,30 days,30 days,2020-09-27 00:00:00,TRUE
4788,G_TRUCK6,G_TRUCK6_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4789,G_BF,G_BF_Seq_52,30 days,30 days,2020-09-27 00:00:00,TRUE
4790,G_RTRAIN2,G_RTRAIN2_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4791,G_RTRAIN4,G_RTRAIN4_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4792,G_ATO1,G_ATO1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4793,G_RTRAIN13,G_RTRAIN13_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4794,G_AR7T,G_AR7T_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4795,G_OTGRT,G_OTGRT_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4796,G_RTRAIN3,G_RTRAIN3_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4797,G_OTGRD,G_OTGRD_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4798,G_TRFCAR1,G_TRFCAR1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4799,G_TRUCK2,G_TRUCK2_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4800,G_TRUCK2,G_TRUCK2_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4801,G_TRUCK6,G_TRUCK6_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4802,G_RTRAIN2,G_RTRAIN2_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4803,G_AR10T,G_AR10T_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4804,G_UPAH,G_UPAH_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4805,G_ANOH,G_ANOH_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4806,G_TRFCAR1,G_TRFCAR1_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4807,G_TRUCK3,G_TRUCK3_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4808,G_TRFCNG,G_TRFCNG_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4809,G_RTRAIN10,G_RTRAIN10_Seq_49,30 days,30 days,2020-06-27 00:00:00,TRUE
4810,G_TRUCK4,G_TRUCK4_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4811,G_AR3T,G_AR3T_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4812,G_RTRAIN9,G_RTRAIN9_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4813,G_TRUCK4,G_TRUCK4_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4814,G_RTRAIN5,G_RTRAIN5_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4815,G_OTGRD,G_OTGRD_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4816,G_DSD,G_DSD_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4817,G_OTGRO2,G_OTGRO2_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4818,G_TRUCK5,G_TRUCK5_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4819,G_TRUCK4,G_TRUCK4_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4820,G_TFO1,G_TFO1_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4821,G_RTRAIN3,G_RTRAIN3_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4822,G_AOAD,G_AOAD_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4823,G_RTRAIN8,G_RTRAIN8_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4824,G_RTRAIN14,G_RTRAIN14_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4825,G_MCUTG,G_MCUTG_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4826,G_DSD,G_DSD_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4827,G_MCUTG,G_MCUTG_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4828,G_OTGRG,G_OTGRG_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4829,G_UPAD,G_UPAD_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4830,G_ATO2,G_ATO2_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4831,G_OTGRH,G_OTGRH_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4832,G_OTGRT,G_OTGRT_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4833,G_RTRAIN6,G_RTRAIN6_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4834,G_TRUCK1,G_TRUCK1_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4835,G_OTGRG,G_OTGRG_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4836,G_OTGRO2,G_OTGRO2_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4837,G_UPAT,G_UPAT_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4838,G_MCUTG,G_MCUTG_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4839,G_TRUCK5,G_TRUCK5_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4840,G_BF,G_BF_Seq_54,30 days,30 days,2020-11-27 00:00:00,TRUE
4841,G_RTRAIN2,G_RTRAIN2_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4842,G_RTRAIN8,G_RTRAIN8_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4843,G_RTRAIN10,G_RTRAIN10_Seq_54,30 days,30 days,2020-11-27 00:00:00,TRUE
4844,G_UPAD,G_UPAD_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4845,G_UPAH,G_UPAH_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4846,G_STRS1H,G_STRS1H_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4847,G_AOAD,G_AOAD_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4848,G_RTRAIN5,G_RTRAIN5_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4849,G_VSL1,G_VSL1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4850,G_RTRAIN15,G_RTRAIN15_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4851,G_RTRAIN6,G_RTRAIN6_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4852,G_RTRAIN7,G_RTRAIN7_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4853,G_DSD,G_DSD_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4854,G_ANOH,G_ANOH_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4855,G_NORD,G_NORD_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4856,G_STRS1H,G_STRS1H_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4857,G_TRUCK3,G_TRUCK3_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4858,G_TRUCK6,G_TRUCK6_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4859,G_RTRAIN4,G_RTRAIN4_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4860,G_RTRAIN3,G_RTRAIN3_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4861,G_OTGRH,G_OTGRH_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4862,G_AR6T,G_AR6T_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4863,G_RTRAIN16,G_RTRAIN16_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4864,G_OTGRT,G_OTGRT_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4865,G_RTRAIN1,G_RTRAIN1_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4866,G_TRFCN,G_TRFCN_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4867,G_CMO2,G_CMO2_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4868,G_TRUCK2,G_TRUCK2_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4869,G_VSL1,G_VSL1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4870,G_RTRAIN13,G_RTRAIN13_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4871,G_RTRAIN13,G_RTRAIN13_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4872,G_RTRAIN15,G_RTRAIN15_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4873,G_RTRAIN7,G_RTRAIN7_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4874,G_RTRAIN16,G_RTRAIN16_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4875,G_ATO1,G_ATO1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4876,G_AOAD,G_AOAD_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4877,G_RTRAIN14,G_RTRAIN14_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4878,G_RTRAIN4,G_RTRAIN4_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4879,G_TRFCAR1,G_TRFCAR1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4880,G_RTRAIN15,G_RTRAIN15_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4881,G_ARG2T,G_ARG2T_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4882,G_TFO1,G_TFO1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4883,G_AR10T,G_AR10T_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4884,G_UPAT,G_UPAT_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4885,G_CMO2,G_CMO2_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4886,G_NORD,G_NORD_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4887,G_RTRAIN14,G_RTRAIN14_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4888,G_OTGRD,G_OTGRD_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4889,G_UPAD,G_UPAD_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4890,G_UPAG,G_UPAG_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4891,G_RTRAIN1,G_RTRAIN1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4892,G_RTRAIN8,G_RTRAIN8_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4893,G_RTRAIN9,G_RTRAIN9_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4894,G_RTRAIN11,G_RTRAIN11_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4895,G_RTRAIN7,G_RTRAIN7_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4896,G_TRFCNG,G_TRFCNG_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4897,G_UPAG,G_UPAG_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4898,G_CMO1,G_CMO1_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4899,G_ATO2,G_ATO2_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4900,G_CMO1,G_CMO1_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4901,G_CMO2,G_CMO2_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4902,G_RTRAIN9,G_RTRAIN9_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4903,G_RTRAIN11,G_RTRAIN11_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4904,G_UPAT,G_UPAT_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4905,G_TRUCK1,G_TRUCK1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4906,G_AR7T,G_AR7T_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4907,G_CMO1,G_CMO1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4908,G_TRUCK5,G_TRUCK5_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4909,G_RTRAIN12,G_RTRAIN12_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4910,G_TRFCNG,G_TRFCNG_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4911,G_AR6T,G_AR6T_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4912,G_RTRAIN12,G_RTRAIN12_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4913,G_TFO1,G_TFO1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4914,G_AR3T,G_AR3T_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4915,G_ARG2T,G_ARG2T_Seq_52,30 days,30 days,2020-09-27 00:00:00,FALSE
4916,G_RTRAIN12,G_RTRAIN12_Seq_49,30 days,30 days,2020-06-27 00:00:00,FALSE
4917,G_RTRAIN1,G_RTRAIN1_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4918,G_RTRAIN16,G_RTRAIN16_Seq_54,30 days,30 days,2020-11-27 00:00:00,FALSE
4919,G_ANGC1H,G_ANGC1H_Seq_55,"30 days, 3:32:24","30 days, 3:32:24",2020-12-27 00:00:00,FALSE
4920,G_ANGC1H,G_ANGC1H_Seq_51,"30 days, 3:32:24","30 days, 3:32:24",2020-08-27 00:00:00,FALSE
4921,G_ANGC1H,G_ANGC1H_Seq_53,"30 days, 3:32:24","30 days, 3:32:24",2020-10-27 00:00:00,FALSE
4922,G_ANGC1H,G_ANGC1H_Seq_56,"30 days, 3:32:24","30 days, 3:32:24",2021-01-27 00:00:00,FALSE
4923,G_ANGC1H,G_ANGC1H_Seq_50,"30 days, 3:32:24","30 days, 3:32:24",2020-07-27 00:00:00,FALSE
4924,G_UNRO2,G_UNRO2_Seq_46,"30 days, 4:08:58.560","30 days, 4:08:58.560",2020-06-06 00:00:00,TRUE
4925,G_APPD,G_APPD_Seq_50,"30 days, 5:24:00","30 days, 5:24:00",2020-07-27 00:00:00,FALSE
