#;ResourceGroupID;Id;AvailableCapacity;FreeCapacity;Start;HasFiniteCapacity
4390;G_BF;G_BF_Seq_47;7 days;6 days, 23:43:53.886;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4391;G_ATO1;G_ATO1_Seq_46;7 days;6 days, 23:58:50.362;2020-06-06 00:00:00;ËÎÆÜ
4392;G_UPAH;G_UPAH_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4393;G_RTRAIN2;G_RTRAIN2_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4394;G_RTRAIN7;G_RTRAIN7_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4395;G_TRUCK4;G_TRUCK4_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4396;G_CMO2;G_CMO2_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4397;G_OTGRT;G_OTGRT_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4398;G_TRUCK5;G_TRUCK5_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4399;G_OTGRT;G_OTGRT_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4400;G_NORD;G_NORD_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4401;G_TRFCN;G_TRFCN_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4402;G_RTRAIN14;G_RTRAIN14_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4403;G_OTGRT;G_OTGRT_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4404;G_TRFCAR1;G_TRFCAR1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4405;G_RTRAIN15;G_RTRAIN15_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4406;G_RTRAIN13;G_RTRAIN13_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4407;G_TRUCK5;G_TRUCK5_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4408;G_RTRAIN16;G_RTRAIN16_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4409;G_AR10T;G_AR10T_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4410;G_OTGRD;G_OTGRD_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4411;G_RTRAIN2;G_RTRAIN2_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4412;G_STRS1H;G_STRS1H_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4413;G_TRUCK1;G_TRUCK1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4414;G_RTRAIN10;G_RTRAIN10_Seq_48;7 days;7 days;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4415;G_TFO1;G_TFO1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4416;G_RTRAIN14;G_RTRAIN14_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4417;G_ATO2;G_ATO2_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4418;G_RTRAIN10;G_RTRAIN10_Seq_47;7 days;7 days;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4419;G_RTRAIN10;G_RTRAIN10_Seq_46;7 days;7 days;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4420;G_RTRAIN10;G_RTRAIN10_Seq_45;7 days;7 days;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4421;G_OTGRO2;G_OTGRO2_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4422;G_DSD;G_DSD_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4423;G_UPAT;G_UPAT_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4424;G_DSD;G_DSD_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4425;G_AR7T;G_AR7T_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4426;G_STRS1H;G_STRS1H_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4427;G_RTRAIN4;G_RTRAIN4_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4428;G_RTRAIN3;G_RTRAIN3_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4429;G_RTRAIN1;G_RTRAIN1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4430;G_TRFCAR1;G_TRFCAR1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4431;G_UPAH;G_UPAH_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4432;G_RTRAIN7;G_RTRAIN7_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4433;G_CMO2;G_CMO2_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4434;G_TRUCK2;G_TRUCK2_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4435;G_RTRAIN5;G_RTRAIN5_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4436;G_TRUCK2;G_TRUCK2_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4437;G_RTRAIN7;G_RTRAIN7_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4438;G_AR10T;G_AR10T_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4439;G_NORD;G_NORD_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4440;G_RTRAIN16;G_RTRAIN16_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4441;G_OTGRO2;G_OTGRO2_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4442;G_STRS1H;G_STRS1H_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4443;G_RTRAIN1;G_RTRAIN1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4444;G_TFO1;G_TFO1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4445;G_TRFCAR1;G_TRFCAR1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4446;G_VSL1;G_VSL1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4447;G_DSD;G_DSD_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4448;G_TFO1;G_TFO1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4449;G_MCUTG;G_MCUTG_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4450;G_ATO2;G_ATO2_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4451;G_RTRAIN1;G_RTRAIN1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4452;G_AR7T;G_AR7T_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4453;G_UPAH;G_UPAH_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4454;G_RTRAIN8;G_RTRAIN8_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4455;G_RTRAIN9;G_RTRAIN9_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4456;G_RTRAIN4;G_RTRAIN4_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4457;G_RTRAIN12;G_RTRAIN12_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4458;G_CMO1;G_CMO1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4459;G_OTGRD;G_OTGRD_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4460;G_TRFCNG;G_TRFCNG_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4461;G_RTRAIN12;G_RTRAIN12_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4462;G_OTGRO2;G_OTGRO2_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4463;G_TRUCK4;G_TRUCK4_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4464;G_TRUCK1;G_TRUCK1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4465;G_CMO2;G_CMO2_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4466;G_RTRAIN6;G_RTRAIN6_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4467;G_TFO1;G_TFO1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4468;G_OTGRH;G_OTGRH_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4469;G_RTRAIN14;G_RTRAIN14_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4470;G_RTRAIN3;G_RTRAIN3_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4471;G_UPAD;G_UPAD_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4472;G_RTRAIN2;G_RTRAIN2_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4473;G_UPAD;G_UPAD_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4474;G_TRUCK4;G_TRUCK4_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4475;G_AR7T;G_AR7T_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4476;G_RTRAIN13;G_RTRAIN13_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4477;G_AR6T;G_AR6T_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4478;G_DSD;G_DSD_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4479;G_MCUTG;G_MCUTG_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4480;G_RTRAIN1;G_RTRAIN1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4481;G_RTRAIN15;G_RTRAIN15_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4482;G_RTRAIN4;G_RTRAIN4_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4483;G_ANOH;G_ANOH_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4484;G_TRFCNG;G_TRFCNG_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4485;G_UPAD;G_UPAD_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4486;G_RTRAIN9;G_RTRAIN9_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4487;G_RTRAIN12;G_RTRAIN12_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4488;G_CMO1;G_CMO1_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4489;G_ATO2;G_ATO2_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4490;G_RTRAIN3;G_RTRAIN3_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4491;G_RTRAIN8;G_RTRAIN8_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4492;G_AR7T;G_AR7T_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4493;G_RTRAIN5;G_RTRAIN5_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4494;G_RTRAIN16;G_RTRAIN16_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4495;G_TRUCK1;G_TRUCK1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4496;G_RTRAIN13;G_RTRAIN13_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4497;G_OTGRD;G_OTGRD_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4498;G_VSL1;G_VSL1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4499;G_RTRAIN12;G_RTRAIN12_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4500;G_ANOH;G_ANOH_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4501;G_RTRAIN5;G_RTRAIN5_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4502;G_RTRAIN5;G_RTRAIN5_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4503;G_UPAD;G_UPAD_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4504;G_UPAT;G_UPAT_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4505;G_RTRAIN16;G_RTRAIN16_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4506;G_TRUCK5;G_TRUCK5_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4507;G_OTGRH;G_OTGRH_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4508;G_RTRAIN4;G_RTRAIN4_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4509;G_RTRAIN13;G_RTRAIN13_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4510;G_TRFCNG;G_TRFCNG_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4511;G_OTGRH;G_OTGRH_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4512;G_MCUTG;G_MCUTG_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4513;G_RTRAIN14;G_RTRAIN14_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4514;G_OTGRH;G_OTGRH_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4515;G_TRUCK1;G_TRUCK1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4516;G_NORD;G_NORD_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4517;G_RTRAIN8;G_RTRAIN8_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4518;G_TRUCK5;G_TRUCK5_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4519;G_RTRAIN3;G_RTRAIN3_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4520;G_RTRAIN8;G_RTRAIN8_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4521;G_CMO1;G_CMO1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4522;G_UPAH;G_UPAH_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4523;G_ATO2;G_ATO2_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4524;G_TRFCAR1;G_TRFCAR1_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4525;G_TRFCNG;G_TRFCNG_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4526;G_OTGRD;G_OTGRD_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4527;G_RTRAIN7;G_RTRAIN7_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4528;G_RTRAIN9;G_RTRAIN9_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4529;G_OTGRT;G_OTGRT_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4530;G_AR6T;G_AR6T_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4531;G_ANOH;G_ANOH_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4532;G_RTRAIN2;G_RTRAIN2_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4533;G_NORD;G_NORD_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4534;G_VSL1;G_VSL1_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4535;G_OTGRO2;G_OTGRO2_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4536;G_VSL1;G_VSL1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4537;G_ANOH;G_ANOH_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4538;G_MCUTG;G_MCUTG_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4539;G_AR6T;G_AR6T_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4540;G_CMO2;G_CMO2_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4541;G_TRUCK2;G_TRUCK2_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4542;G_CMO1;G_CMO1_Seq_48;7 days;7 days;2020-06-20 00:00:00;ËÎÆÜ
4543;G_AR10T;G_AR10T_Seq_47;7 days;7 days;2020-06-13 00:00:00;ËÎÆÜ
4544;G_TRUCK4;G_TRUCK4_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4545;G_TRFCN;G_TRFCN_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4546;G_RTRAIN9;G_RTRAIN9_Seq_45;7 days;7 days;2020-05-30 00:00:00;ËÎÆÜ
4547;G_TRUCK2;G_TRUCK2_Seq_46;7 days;7 days;2020-06-06 00:00:00;ËÎÆÜ
4548;G_ANOD;G_ANOD_Seq_37;7 days, 6:20:09.600;7 days, 3:44:08.242;2020-05-22 00:00:00;ËÎÆÜ
4549;G_ANOD;G_ANOD_Seq_43;7 days, 6:20:09.600;7 days, 4:32:00.927;2020-05-28 00:00:00;ËÎÆÜ
4550;G_ANOD;G_ANOD_Seq_44;7 days, 6:20:09.600;7 days, 4:32:00.927;2020-05-29 00:00:00;ËÎÆÜ
4551;G_ANOD;G_ANOD_Seq_42;7 days, 6:20:09.600;7 days, 4:32:00.927;2020-05-27 00:00:00;ËÎÆÜ
4552;G_AEIPT;G_AEIPT_Seq_47;19 days, 15:42:51.840;7 days, 7:27:52.578;2020-06-13 00:00:00;ËÎÆÜ
4553;G_AEIPT;G_AEIPT_Seq_46;19 days, 19:44:02.400;7 days, 20:39:59.748;2020-06-06 00:00:00;ËÎÆÜ
4554;G_AEIPT;G_AEIPT_Seq_45;20 days, 23:42:51.840;7 days, 21:51:47.403;2020-05-30 00:00:00;ËÎÆÜ
4555;G_ANOG2T;G_ANOG2T_Seq_46;13 days, 16:19:20.640;7 days, 22:07:10.802;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4556;G_APRRG;G_APRRG_Seq_45;17 days, 7:27:50.400;8 days, 13:23:34.699;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4557;G_DSO1;G_DSO1_Seq_48;8 days, 21:39:44.640;8 days, 13:47:59.287;2020-06-20 00:00:00;ËÎÆÜ
4558;G_DSO1;G_DSO1_Seq_45;8 days, 21:39:44.640;8 days, 13:57:41.796;2020-05-30 00:00:00;ËÎÆÜ
4559;G_DSO1;G_DSO1_Seq_46;8 days, 21:39:44.640;8 days, 19:41:48.859;2020-06-06 00:00:00;ËÎÆÜ
4560;G_DSO1;G_DSO1_Seq_47;8 days, 21:39:44.640;8 days, 20:09:21.250;2020-06-13 00:00:00;ËÎÆÜ
4561;G_ANOG2T;G_ANOG2T_Seq_47;13 days, 16:19:20.640;8 days, 22:30:26.868;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4562;G_STG1T;G_STG1T_Seq_45;13 days, 15:28:56.640;9 days, 5:24:24.726;2020-05-30 00:00:00;ËÎÆÜ
4563;G_STG1T;G_STG1T_Seq_46;13 days, 15:28:56.640;9 days, 6:42:17.940;2020-06-06 00:00:00;ËÎÆÜ
4564;G_STG1T;G_STG1T_Seq_47;13 days, 15:28:56.640;9 days, 7:19:35.211;2020-06-13 00:00:00;ËÎÆÜ
4565;G_APRRG;G_APRRG_Seq_46;17 days, 7:27:50.400;10 days, 7:27:50.401;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4566;G_DSO2;G_DSO2_Seq_47;10 days, 16:12:00;10 days, 16:12:00;2020-06-13 00:00:00;ËÎÆÜ
4567;G_DSO2;G_DSO2_Seq_45;10 days, 16:12:00;10 days, 16:12:00;2020-05-30 00:00:00;ËÎÆÜ
4568;G_DSO2;G_DSO2_Seq_48;10 days, 16:12:00;10 days, 16:12:00;2020-06-20 00:00:00;ËÎÆÜ
4569;G_DSO2;G_DSO2_Seq_46;10 days, 16:12:00;10 days, 16:12:00;2020-06-06 00:00:00;ËÎÆÜ
4570;G_NTAH;G_NTAH_Seq_47;11 days, 4:26:45.600;11 days, 4:26:45.600;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4571;G_STG1T;G_STG1T_Seq_48;12 days, 9:06:17.280;11 days, 4:27:00.810;2020-06-20 00:00:00;ËÎÆÜ
4572;G_NTAH;G_NTAH_Seq_46;11 days, 4:44:24;11 days, 4:44:24;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4573;G_APPH;G_APPH_Seq_45;11 days, 5:00:00;11 days, 5:00:00;2020-05-30 00:00:00;ËÎÆÜ
4574;G_ANGCD;G_ANGCD_Seq_45;11 days, 20:21:57.420;11 days, 20:21:57.420;2020-05-30 00:00:00;ËÎÆÜ
4575;G_NTAH;G_NTAH_Seq_48;11 days, 23:58:33.600;11 days, 22:24:37.787;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4576;G_ANOG2T;G_ANOG2T_Seq_48;13 days, 0:41:02.400;12 days, 1:42:18.887;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4577;G_APHKRD;G_APHKRD_Seq_46;13 days, 17:36:57.600;12 days, 7:42:03.620;2020-06-06 00:00:00;ËÎÆÜ
4578;G_APHKRD;G_APHKRD_Seq_45;13 days, 17:36:57.600;12 days, 8:43:30.850;2020-05-30 00:00:00;ËÎÆÜ
4579;G_VSO2;G_VSO2_Seq_45;12 days, 10:09:00;12 days, 10:09:00;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4580;G_VSO1;G_VSO1_Seq_47;12 days, 13:18:34.560;12 days, 10:28:45.324;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4581;G_NTAH;G_NTAH_Seq_45;12 days, 10:58:04.800;12 days, 10:58:04.800;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4582;G_VSO2;G_VSO2_Seq_48;12 days, 13:30:00;12 days, 13:30:00;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4583;G_DSH;G_DSH_Seq_47;12 days, 13:47:51.360;12 days, 13:47:51.360;2020-06-13 00:00:00;ËÎÆÜ
4584;G_DSH;G_DSH_Seq_48;12 days, 13:47:51.360;12 days, 13:47:51.360;2020-06-20 00:00:00;ËÎÆÜ
4585;G_APGKRD;G_APGKRD_Seq_45;12 days, 20:47:02.400;12 days, 20:47:02.400;2020-05-30 00:00:00;ËÎÆÜ
4586;G_APGKRD;G_APGKRD_Seq_48;12 days, 20:47:02.400;12 days, 20:47:02.400;2020-06-20 00:00:00;ËÎÆÜ
4587;G_APGKRD;G_APGKRD_Seq_46;12 days, 20:47:02.400;12 days, 20:47:02.400;2020-06-06 00:00:00;ËÎÆÜ
4588;G_APGKRD;G_APGKRD_Seq_47;12 days, 20:47:02.400;12 days, 20:47:02.400;2020-06-13 00:00:00;ËÎÆÜ
4589;G_ANOG2T;G_ANOG2T_Seq_45;13 days, 4:35:58.560;12 days, 21:47:46.664;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4590;G_APHKRD;G_APHKRD_Seq_47;13 days, 17:36:57.600;13 days, 8:02:08.612;2020-06-13 00:00:00;ËÎÆÜ
4591;G_DSH;G_DSH_Seq_46;13 days, 13:00:46.080;13 days, 13:00:46.080;2020-06-06 00:00:00;ËÎÆÜ
4592;G_DSH;G_DSH_Seq_45;13 days, 13:00:46.080;13 days, 13:00:46.080;2020-05-30 00:00:00;ËÎÆÜ
4593;G_ANGCD;G_ANGCD_Seq_48;13 days, 14:36:31.680;13 days, 14:36:31.680;2020-06-20 00:00:00;ËÎÆÜ
4594;G_ANGCD;G_ANGCD_Seq_46;13 days, 14:36:31.680;13 days, 14:36:31.680;2020-06-06 00:00:00;ËÎÆÜ
4595;G_ANGCD;G_ANGCD_Seq_47;13 days, 14:36:31.680;13 days, 14:36:31.680;2020-06-13 00:00:00;ËÎÆÜ
4596;G_APHKRD;G_APHKRD_Seq_48;13 days, 17:36:57.600;13 days, 17:36:57.600;2020-06-20 00:00:00;ËÎÆÜ
4597;G_VSO2;G_VSO2_Seq_47;13 days, 23:00:00;13 days, 23:00:00;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4598;G_APPH;G_APPH_Seq_48;14 days;14 days;2020-06-20 00:00:00;ËÎÆÜ
4599;G_APPH;G_APPH_Seq_47;14 days;14 days;2020-06-13 00:00:00;ËÎÆÜ
4600;G_APPH;G_APPH_Seq_46;14 days;14 days;2020-06-06 00:00:00;ËÎÆÜ
4601;G_APRRG;G_APRRG_Seq_48;14 days, 21:53:45.600;14 days, 7:47:39.613;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4602;G_UNRO1;G_UNRO1_Seq_48;17 days, 7:25:26.400;16 days, 19:20:16.194;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4603;G_AZPT;G_AZPT_Seq_48;20 days, 8:31:37.920;17 days, 1:12:46.623;2020-06-20 00:00:00;ËÎÆÜ
4604;G_UNRO1;G_UNRO1_Seq_47;17 days, 7:25:26.400;17 days, 5:39:33.025;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4605;G_VSO1;G_VSO1_Seq_45;17 days, 22:56:34.080;17 days, 6:33:23.677;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4606;G_APORG;G_APORG_Seq_46;17 days, 9:04:19.200;17 days, 9:04:19.200;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4607;G_VSO2;G_VSO2_Seq_46;17 days, 14:06:00;17 days, 14:06:00;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4608;G_VSO1;G_VSO1_Seq_48;18 days, 9:27:12.960;17 days, 16:13:35.261;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4609;G_VSO1;G_VSO1_Seq_46;18 days, 5:57:00;18 days, 1:46:28.801;2020-06-06 00:00:00;ÈÑÒÈÍÀ
4610;G_APORG;G_APORG_Seq_45;18 days, 7:09:07.200;18 days, 7:09:07.200;2020-05-30 00:00:00;ÈÑÒÈÍÀ
4611;G_APORG;G_APORG_Seq_48;18 days, 7:09:07.200;18 days, 7:09:07.200;2020-06-20 00:00:00;ÈÑÒÈÍÀ
4612;G_APORG;G_APORG_Seq_47;18 days, 7:09:07.200;18 days, 7:09:07.200;2020-06-13 00:00:00;ÈÑÒÈÍÀ
4613;G_APOR;G_APOR_Seq_46;19 days, 5:32:29.760;19 days, 5:32:29.760;2020-06-06 00:00:00;ËÎÆÜ
4614;G_APOR;G_APOR_Seq_47;19 days, 5:51:01.440;19 days, 5:51:01.440;2020-06-13 00:00:00;ËÎÆÜ
